,60040,60075,60160,60300,60440,60460,60610,60771,60933,60947,60955,61250,61271,61383,62053
2010-01-01 00:00:00,191.43200000000002,192.01500000000001,194.18,195.252,197.18,197.338,198.18,199.61884886289548,199.95000000000002,198.909337608721,202.46699999999998,202.97299999999998,202.957,203.53500000000003,190.675
2010-02-01 00:00:00,191.52200000000002,191.985,194.07000000000002,195.132,196.62,197.308,197.48,199.5,200.33,198.74381245820157,202.337,202.893,203.00699999999998,203.25500000000002,190.605
2010-03-01 00:00:00,191.71200000000002,192.555,193.92991609013507,195.252,196.57999999999998,197.26799999999997,197.18,199.85,199.99,198.59330482327417,202.257,202.243,202.607,203.205,190.635
2010-04-01 00:00:00,191.592,192.53500000000003,193.45000000000002,195.752,196.82999999999998,197.22799999999998,197.51,199.52,200.41974323012766,198.88382513844118,202.6917217136444,202.57517473368267,203.01216530770373,203.46257675131767,190.845
2010-05-01 00:00:00,191.942,192.26500000000001,194.09,195.082,196.57,197.04873656488166,197.26,199.52,199.95000000000002,198.535,202.357,202.143,202.607,203.00500000000002,190.485
2010-06-01 00:00:00,191.342,191.775,193.47,194.742,196.20999999999998,196.718,197.04,199.28,200.16006223829294,198.45899566339776,202.127,202.14575769946507,202.91570145627517,203.42665873065067,190.145
2010-07-01 00:00:00,191.27200000000002,191.75500000000002,192.91,194.602,196.04999999999998,196.688,196.88,199.1,200.05619023735088,198.2966583955402,201.9326159972815,202.0623496454074,202.8362550986619,203.36844408601803,189.945
2010-08-01 00:00:00,191.262,191.935,192.67000000000002,194.722,196.01999999999998,196.868,197.29999999999998,199.07,199.96,198.065,201.817,202.21444907177462,202.62478405853136,203.0899855723735,190.485
2010-09-01 00:00:00,191.562,191.81500000000003,191.5816655477621,194.282,196.34,196.238,197.32999999999998,199.76,200.55,198.67221784231037,202.427,202.21545680220044,202.92425047618582,203.58592116537073,190.805
2010-10-01 00:00:00,191.582,192.50500000000002,194.28,195.352,196.29,197.72799999999998,198.28,199.99,200.58,198.785,202.697,202.64524777100996,202.9044159121143,203.4448889361242,190.795
2010-11-01 00:00:00,191.622,192.38500000000002,194.26000000000002,195.352,196.19,196.808,197.28,199.52,200.54000000000002,198.85345377654002,202.99699999999999,202.893,202.99699999999999,203.775,190.585
2010-12-01 00:00:00,191.912,192.745,194.15,195.332,196.72,197.31799999999998,197.28,199.68,200.03,198.84583993870422,202.867,202.53660578937345,203.09002557171704,203.57746505630047,190.775
2011-01-01 00:00:00,191.312,191.82500000000002,193.16,194.772,196.19,196.428,197.5,199.51,200.16000000000003,198.66917206913425,202.707,203.393,203.25699999999998,203.435,190.535
2011-02-01 00:00:00,191.65200000000002,191.935,194.10000000000002,195.37199999999999,196.5,197.178,197.57,200.09,200.27,198.755,202.457,203.043,202.957,203.155,190.455
2011-03-01 00:00:00,191.842,192.705,194.10000000000002,195.422,196.54,197.07799999999997,197.48,200.07,200.15,198.525,202.117,202.793,202.707,202.905,190.445
2011-04-01 00:00:00,191.822,192.26736148170335,194.39000000000001,195.352,195.48,197.00799999999998,197.41,199.6,200.3,198.575,202.227,202.39322104681025,202.90406272576104,203.52351916464937,190.305
2011-05-01 00:00:00,191.752,192.305,193.45000000000002,194.832,196.4,196.84799999999998,197.14,199.37,199.97000000000003,198.165,202.007,202.713,202.65699999999998,202.69500000000002,190.305
2011-06-01 00:00:00,191.562,192.16500000000002,193.41,194.762,196.26,196.428,197.14,199.4,199.98000000000002,198.125,201.847,202.643,202.457,202.655,190.005
2011-07-01 00:00:00,191.752,192.04041407654952,193.49,194.732,195.93,196.56799999999998,196.76,198.89000000000001,199.96,197.95499999999998,201.707,202.66299999999998,202.50699999999998,203.595,190.025
2011-08-01 00:00:00,191.702,192.26500000000001,193.01000000000002,194.712,196.38,196.84799999999998,197.42,198.79,199.96,197.805,201.527,202.623,202.457,203.56500000000003,190.065
2011-09-01 00:00:00,191.642,192.51500000000001,194.05,195.232,196.0,196.22799999999998,197.21,199.22,200.0,197.915,201.93699999999998,202.653,202.50699999999998,203.60500000000002,190.685
2011-10-01 00:00:00,191.612,192.365,194.09,194.802,196.70999999999998,197.26799999999997,197.42,199.36,200.70000000000002,198.85265934654885,202.587,202.713,202.617,203.675,190.76500000000001
2011-11-01 00:00:00,191.56640529863216,192.17181764635075,192.8055056156731,195.2244325219434,196.55736150741492,197.238,197.48,199.64000000000001,200.79000000000002,198.88722481782102,202.607,202.543,202.90699999999998,203.35500000000002,190.495
2011-12-01 00:00:00,191.532,192.305,194.41,195.322,196.73999999999998,197.208,197.56,199.39000000000001,200.4,198.8559226090196,202.557,203.043,203.027,203.81500000000003,190.61672154643057
2012-01-01 00:00:00,191.602,192.79500000000002,193.38000000000002,195.282,196.64,197.218,197.54999999999998,199.613726034662,200.43,198.77578174257823,202.617,202.613,202.457,203.57500000000002,190.535
2012-02-01 00:00:00,191.542,192.75500000000002,193.31,195.222,196.57,197.16799999999998,197.53,199.22,200.33,198.6532964391859,202.517,202.583,202.397,203.525,190.675
2012-03-01 00:00:00,191.692,192.625,194.28,195.582,196.26,197.07799999999997,198.28,199.17000000000002,200.16000000000003,198.3782082709679,201.977,202.113,202.53699999999998,202.985,190.145
2012-04-01 00:00:00,191.40200000000002,192.185,194.32000000000002,195.09199999999998,196.1,197.058,198.26999999999998,199.19,200.10000000000002,198.48286290670848,202.257,202.19299999999998,202.647,203.025,190.665
2012-05-01 00:00:00,190.592,191.365,193.0,195.402,196.1,197.00799999999998,197.12,199.31,199.98000000000002,198.265,201.99699999999999,202.093,202.457,202.955,190.195
2012-06-01 00:00:00,191.232,192.145,194.21,194.262,196.0,197.128,197.22,199.20000000000002,199.97000000000003,198.095,201.677,202.093,202.53699999999998,202.935,190.565
2012-07-01 00:00:00,191.232,192.145,194.21,194.262,196.0,197.128,197.22,199.20000000000002,199.97000000000003,198.095,201.677,202.093,202.53699999999998,202.935,190.565
2012-08-01 00:00:00,191.52127601744897,192.1968433671374,192.25562945675838,195.09356306070615,196.50779459808763,197.1764576781209,197.30673898799475,199.56791488271392,200.33933066432832,198.7389138504991,202.4395231535795,202.3915970606539,203.0205579233708,203.50607360131892,190.675
2012-09-01 00:00:00,191.482,192.615,194.23000000000002,195.402,196.6,197.29730852806895,197.40549180844306,199.53845004640112,200.35000000000002,198.695,201.697,202.4165212197313,202.77991693535927,203.32676723126247,190.51500000000001
2012-10-01 00:00:00,191.482,192.41500000000002,194.26000000000002,195.402,196.6,197.07799999999997,197.98,199.33,200.47000000000003,198.86499999999998,202.707,202.524315936898,202.76638454476023,203.3823972919559,190.475
2012-11-01 00:00:00,191.632,191.875,193.91,195.352,196.2,197.218,197.57999999999998,199.38,200.48000000000002,199.035,202.767,203.69299999999998,202.577,203.675,190.465
2012-12-01 00:00:00,191.842,191.965,194.01000000000002,195.432,196.57516220391946,197.118,197.66,199.39000000000001,200.49,199.14499999999998,202.817,203.893,202.707,203.805,190.375
2013-01-01 00:00:00,191.692,192.465,194.22,195.352,196.57,197.31799999999998,197.26999999999998,199.42000000000002,200.41000000000003,198.965,202.537,203.593,202.65699999999998,203.735,190.615
2013-02-01 00:00:00,191.842,192.54500000000002,194.10000000000002,195.422,196.59,197.188,197.47,199.22,200.41000000000003,198.595,202.43699999999998,203.593,202.50699999999998,203.625,190.535
2013-03-01 00:00:00,191.4468135726576,192.1638263913761,195.1466699284416,194.99100062801014,196.3423241608187,196.66799999999998,197.32999999999998,199.21,200.20000000000002,198.565,202.387,203.44299999999998,202.40699999999998,203.57500000000002,190.465
2013-04-01 00:00:00,191.862,192.645,194.25,195.382,196.53,197.628,197.18,199.63,199.88000000000002,198.48499999999999,202.167,202.38299999999998,202.99016172978193,203.41500000000002,190.105
2013-05-01 00:00:00,191.49181798313734,192.0849582784778,191.46367597987728,195.01282015192297,196.44646020317836,197.07060118747134,197.2058741003044,199.50419221608314,200.2792753860067,198.6620412223494,202.3375853400541,202.30475836552156,203.00978551063736,203.50747456638751,190.405
2013-06-01 00:00:00,191.292,191.34500000000003,192.82000000000002,194.732,196.12,197.028,198.12,199.3,200.2081935710653,198.56399400878232,202.04993189799137,202.323,202.7628953310952,203.35500000000002,189.925
2013-07-01 00:00:00,191.062,191.205,192.74,194.222,195.98,196.32799999999997,196.60999999999999,199.07832506030698,200.01453008214855,198.22916574774757,201.78284874776617,201.89444397170644,202.92364599022346,203.4048285251213,189.945
2013-08-01 00:00:00,191.162,191.185,192.4,194.222,195.85,196.26799999999997,196.66,198.76,199.94088319451382,198.715,201.267,202.073,202.50699999999998,202.905,189.915
2013-09-01 00:00:00,191.362,191.585,192.67000000000002,194.402,196.12,196.81799999999998,196.88,199.22,200.13286888837337,198.40780281054597,201.97930321142698,202.08275356412554,202.947791461581,203.45438852849668,190.245
2013-10-01 00:00:00,191.61271140624382,192.3757005924735,192.16928885448263,195.36198475853988,196.63081070996816,197.54799999999997,197.82,199.77,200.44499817201728,198.9275443463332,202.62238517653776,202.54484674321725,203.01915504725957,203.518085498596,190.67846722936844
2013-11-01 00:00:00,191.65901837834843,192.46473237777326,194.80121114429008,195.3630314793929,196.56117435089058,197.398,197.57,199.76,200.38827088256772,198.88379282207254,202.58035159398042,203.94299999999998,202.72699999999998,203.85500000000002,190.505
2013-12-01 00:00:00,191.51868424669192,192.12290419348838,191.42269115379082,195.08125183988867,196.48607187717866,197.07799999999997,197.35999999999999,199.62,200.31514626197907,198.71816312820576,202.39901719879555,202.34103326128928,203.0123366235529,203.51714563356316,190.415
2014-01-01 00:00:00,191.43929426480605,192.1784018304415,193.72694383579272,195.17283562367896,196.4520809313462,196.94799999999998,198.15,199.3,200.29372977125206,198.63402569870547,202.36488961281734,202.49258749782973,202.62295081678624,203.19497906831526,190.715
2014-02-01 00:00:00,191.49400005975303,192.09324606282303,191.5223392003872,195.01880110812917,196.4510034916902,197.07844240900096,197.2133455734667,199.50891241361134,200.28372392514166,198.66773549110124,202.34513628920416,202.31119086145733,203.0105834671361,203.50737079119725,190.425
2014-03-01 00:00:00,191.36857909256224,191.86586887399045,192.07817188238397,194.78181734629845,196.31325567085477,196.35799999999998,197.17,199.33,200.16925597088235,198.43865988782483,202.14919365141532,202.18736380054665,202.82277447538004,203.36338309069512,190.405
2014-04-01 00:00:00,191.042,192.01500000000001,193.01000000000002,194.832,196.73999999999998,196.128,197.31,199.54,200.21396188738748,198.50287551235257,202.29914160005032,202.073,202.50699999999998,202.955,190.805
2014-05-01 00:00:00,191.5362301278367,192.06731794147308,191.2207106662387,195.07394335942817,196.5276303967239,196.56799999999998,197.48,199.97,200.3600403990512,198.75643079163322,202.47527056727714,202.31852179543637,203.02856407956824,203.55840228284956,190.44647742837117
2014-06-01 00:00:00,190.892,191.94500000000002,194.11,195.152,196.44,196.878,197.46,199.17000000000002,200.17512397484822,198.48621196964143,202.24699999999999,202.063,202.487,202.905,190.37684143027593
2014-07-01 00:00:00,190.90200000000002,192.025,193.99,194.322,195.85999999999999,196.88799999999998,197.22,198.94,199.09,198.155,201.887,202.1845114982312,202.57519911870412,203.01501551512916,190.445
2014-08-01 00:00:00,190.792,191.875,194.11,194.652,196.03,196.75799999999998,197.06,198.95000000000002,200.03417887880894,198.21836975304558,201.95443626050178,202.063,202.47699999999998,202.895,190.405
2014-09-01 00:00:00,190.872,191.805,194.06,194.632,196.09,197.088,197.31,199.71,200.3109451399902,198.66073152521113,202.33900753630542,202.29653900201748,203.032688328766,203.48757223452606,190.775
2014-10-01 00:00:00,191.832,192.26500000000001,193.9,195.302,196.57,197.54799999999997,197.82,199.77,201.26000000000002,198.845,202.607,202.16299999999998,202.577,203.04500000000002,190.715
