Year-Month,Date,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Run,Hi Speed,Wind Chill,Heat Index,THW Index,Bar,Rain,Rain Rate,Solar Rad.,Solar Energy,Hi Solar Rad.,Heat D-D,Cool D-D,In Temp,In Hum,In Dew,In Heat,ET,Wind Samp,ISS Recept,Arc. Int.
2011-04,2011-04-15 12:00:00,13.54175925925926,13.730717592592592,13.351898148148148,57.27939814814815,3.9540972222222224,3.3506944444444446,0.5593356481481481,8.43273148148148,13.331412037037037,12.784537037037037,12.574074074074074,763.1202546296297,0.0007870370370370372,0.007962962962962965,133.6224537037037,1.9154675925925926,148.17453703703706,0.04168148148148148,0.008411805555555556,18.120300925925925,42.383101851851855,4.95625,16.942893518518517,0.018925925925925926,219.3615740740741,96.14502314814814,10.0
2011-05,2011-05-16 00:00:00,9.692181899641577,9.858490143369176,9.525089605734767,60.31675627240143,1.3487007168458782,2.6812275985663083,0.4481339605734767,7.257101254480286,9.57334229390681,8.983758960573477,8.864493727598568,765.6449820788531,0.00022401433691756275,0.18454301075268817,75.71931003584228,1.0854502688172043,85.40591397849462,0.06156451612903226,0.0015546594982078852,13.663194444444445,45.90232974910394,1.9656810035842296,12.566465053763443,0.012083333333333333,222.5013440860215,97.39025537634409,10.0
2011-06,2011-06-15 12:00:00,6.6812962962962965,6.829351851851852,6.533032407407407,61.486805555555556,-1.0051157407407407,4.015046296296297,0.6701643518518519,9.124097222222222,6.230138888888889,6.069421296296296,5.617476851851851,764.9337037037037,0.0007407407407407408,0.0059259259259259265,46.31064814814815,0.6638657407407408,52.665277777777774,0.08100717592592592,8.796296296296295e-05,10.147546296296296,49.09976851851852,-0.1984722222222222,9.317453703703704,0.009405092592592593,224.51620370370372,98.26125,10.0
2011-07,2011-07-16 00:00:00,5.201881720430107,5.3792114695340505,5.025044802867383,61.8010752688172,-2.353965053763441,3.227643369175627,0.539043458781362,7.293929211469534,4.8269041218638,4.609520609318996,4.2347446236559145,766.0546594982079,0.002150537634408602,0.013620071684587813,52.633736559139784,0.7545295698924731,60.33243727598567,0.09140837813620072,0.00021191756272401433,8.486917562724013,49.291218637992834,-1.6729390681003584,7.730824372759857,0.008888888888888889,224.372311827957,98.21050627240143,10.0
2011-08,2011-08-16 00:00:00,7.951545698924731,8.095362903225807,7.809094982078853,55.0521953405018,-1.6286514336917564,5.143122759856631,0.8583602150537635,11.698409498207885,7.414807347670251,7.163530465949821,6.626568100358423,765.9278449820788,0.0015232974910394264,0.0032258064516129032,89.31205197132617,1.2802732974910396,102.71146953405018,0.07217159498207885,7.773297491039426e-05,11.112813620071684,46.94489247311828,-0.1552195340501792,10.153875448028673,0.014930555555555556,225.1019265232975,98.47197580645161,10.0
2011-09,2011-09-15 12:00:00,13.541689814814815,13.709351851851853,13.375694444444443,39.009027777777774,-1.2155555555555557,6.330231481481481,1.056127314814815,14.12875,13.050046296296296,12.157106481481483,11.665162037037037,764.9896990740741,4.62962962962963e-05,0.0,156.25694444444443,2.23994212962963,171.60393518518518,0.03792337962962963,0.004649305555555555,16.62641203703704,32.94699074074074,0.025046296296296303,14.935092592592593,0.026449074074074076,223.11296296296297,97.64555555555556,10.0
2011-10,2011-10-16 00:00:00,15.538597670250896,15.699955197132617,15.377643369175628,49.24574372759857,3.4169802867383514,2.6937948028673837,0.44992607526881717,7.811648745519713,15.439336917562725,14.469489247311829,14.370161290322581,763.9207661290322,0.008870967741935484,0.09189068100358423,221.4706541218638,3.1747804659498207,242.50627240143368,0.027774417562724016,0.008365367383512545,19.56041666666667,41.06182795698925,5.398812724014337,18.355421146953404,0.02696236559139785,222.0665322580645,97.22184139784946,10.0
2011-11,2011-11-15 12:00:00,20.320590780998387,20.50180958132045,20.13917270531401,42.32688204508857,5.865715579710145,3.9608494363929143,0.6615573671497584,11.185786030595812,20.226424114331724,19.280996376811594,19.187269524959742,760.5132850241547,0.002175925925925926,0.05976851851851851,274.586443236715,3.936269726247987,298.513556763285,0.010992381239935588,0.024782165861513685,25.358473228663446,32.77505032206119,7.487777777777778,24.26740539452496,0.0374549114331723,223.35080515297906,97.83677938808373,10.0
2011-12,2011-12-16 00:00:00,22.749081541218636,22.926926523297492,22.57094534050179,44.30241935483871,8.68519265232975,3.8506944444444446,0.6435685483870968,10.790255376344085,22.70710125448029,22.041935483870965,22.000067204301075,760.597020609319,0.0029121863799283156,0.09224910394265232,299.38418458781365,4.291720430107526,316.66017025089604,0.006955645161290323,0.03761671146953405,28.806877240143372,32.5676523297491,10.367047491039427,28.252240143369175,0.04084229390681004,223.55555555555557,97.92842741935483,10.0
2012-01,2012-01-16 00:00:00,23.88942652329749,24.063933691756272,23.716532258064515,51.94668458781362,12.097647849462366,3.585909498207885,0.5990725806451612,10.286984767025091,23.853136200716843,23.69469086021505,23.658221326164874,759.2737679211469,0.011827956989247311,0.14162186379928318,269.3501344086021,3.861200716845878,286.758064516129,0.0040564516129032255,0.042644713261648745,30.037768817204302,38.15860215053764,13.628382616487455,30.132101254480286,0.036987007168458784,222.88620071684588,97.64984318996416,10.0
